"id"	"hs07"	"name"
"02060313"	"060313"	"Fresh orchids"
"02060314"	"060314"	"Fresh chrysanthemums"
"02060319"	"060319"	"Cut flowers & flower buds of a kind suit. for bouquets/ornamental purposes(excl. of 0603.11-0603.14), fresh"
"02060390"	"060390"	"Cut flowers & flower buds of a kind suit. for bouquets/ornamental purposes, dried/dyed/bleached/impregnated/othw. prepared"
"020604"	"0604"	"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared."
"02060410"	"060410"	"Mosses & lichens"
"02060491"	"060491"	"Foliage, branches & other parts of plants, without flowers/flower buds, & grasses, mosses & lichens, being goods of a kind suit. for bouquets/ornamental purposes, fresh"
"02060499"	"060499"	"Foliage, branches & other parts of plants, without flowers/flower buds/grasses (excl. of 0604.10), being goods of a kind suitable for bouquets/ornamental purposes, dried/dyed/bleached/impregnated/othw. prepared"
"020701"	"0701"	"Potatoes, fresh or chilled."
"02070110"	"070110"	"Seed potatoes, fresh/chilled"
"02070190"	"070190"	"Potatoes other than seed potatoes, fresh/chilled"
"020702"	"0702"	"Tomatoes, fresh or chilled."
"02070200"	"070200"	"Tomatoes, fresh/chilled"
"020703"	"0703"	"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled."
"02070310"	"070310"	"Onions & shallots, fresh/chilled"
"02070320"	"070320"	"Garlic, fresh/chilled"
"02070390"	"070390"	"Leeks & other alliaceous vegetables, fresh/chilled"
"020704"	"0704"	"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled."
"02070410"	"070410"	"Cauliflowers & headed broccoli, fresh/chilled"
"02070420"	"070420"	"Brussels sprouts, fresh/chilled"
"02070490"	"070490"	"Cabbages, kohlrabi, kale & similar edible brassicas (excl. cauliflowers, headed broccoli & Brussels sprouts), fresh/chilled"
"020705"	"0705"	"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled."
"02070511"	"070511"	"Cabbage lettuce (head lettuce), fresh/chilled"
"02070519"	"070519"	"Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled"
"02070521"	"070521"	"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled"
"02070529"	"070529"	"Chicory (excl. witloof chicory), fresh/chilled"
"020706"	"0706"	"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled."
"02070610"	"070610"	"Carrots & turnips, fresh/chilled"
"02070690"	"070690"	"Salad beetroot, salsify, celeriac, radishes & similar edible roots (excl. carrots & turnips), fresh/chilled"
"020707"	"0707"	"Cucumbers and gherkins, fresh or chilled."
"02070700"	"070700"	"Cucumbers & gherkins, fresh/chilled"
"020708"	"0708"	"Leguminous vegetables, shelled or unshelled, fresh or chilled."
"02070810"	"070810"	"Peas (Pisum sativum), shelled/unshelled, fresh/chilled"
"02070820"	"070820"	"Beans (Vigna spp., Phaseolus spp.), shelled/unshelled, fresh/chilled"
"02070890"	"070890"	"Leguminous vegetables (excl. of 0708.10 & 0708.20), shelled/unshelled, fresh/chilled"
"020709"	"0709"	"Other vegetables, fresh or chilled."
"02070920"	"070920"	"Asparagus, fresh/chilled"
"02070930"	"070930"	"Aubergines (egg-plants), fresh/chilled"
"02070940"	"070940"	"Celery (excl. celeriac), fresh/chilled"
"02070951"	"070951"	"Mushrooms of the genus Agaricus, fresh/chilled"
"02070959"	"070959"	"Mushrooms&truffles (excl. of 0709.51), fresh/chilled"
"02070960"	"070960"	"Fruits of the genera Capsicum/Pimenta, fresh/chilled"
"02070970"	"070970"	"Spinach, New Zealand spinach & orache spinach (garden spinach), fresh/chilled"
"02070990"	"070990"	"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled"
"020710"	"0710"	"Vegetables (uncooked or cooked by steaming or boiling in water), frozen."
"02071010"	"071010"	"Potatoes, uncooked/cooked by steaming/boiling in water, frozen"
"02071021"	"071021"	"Peas (Pisum sativum), shelled/unshelled, uncooked/cooked by steaming/boiling in water, frozen"
"02071022"	"071022"	"Beans (Vigna spp., Phaseolus spp.), shelled/unshelled, uncooked/cooked by steaming/boiling in water, frozen"
"02071029"	"071029"	"Leguminous vegetables (excl. of 0710.21 & 0710.22), shelled/unshelled, uncooked/cooked by steaming/boiling in water, frozen"
"02071030"	"071030"	"Spinach, New Zealand spinach & orache spinach (garden spinach), uncooked/cooked by steaming/boiling in water, frozen"
"02071040"	"071040"	"Sweet corn, uncooked/cooked by steaming/boiling in water, frozen"
"02071080"	"071080"	"Vegetables, n.e.s., uncooked/cooked by steaming/boiling in water, frozen"
"02071090"	"071090"	"Mixtures of vegetables, uncooked/cooked by steaming/boiling in water, frozen"
"020711"	"0711"	"Vegetables provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption."
"02071120"	"071120"	"Olives, provisionally preserved"
"02071140"	"071140"	"Cucumbers & gherkins, provisionally preserved"
"02071151"	"071151"	"Mushrooms of the genus Agaricus, provisionally preserved"
"02071159"	"071159"	"Mushrooms other than of the genus Agaricus, provisionally preserved"
"02071190"	"071190"	"Vegetables (excl. olives/cucumbers & gherkins/mushrooms & truffles)&mixtures of vegetables provisionally preserved , but unsuitable in that state for immediate consumption"
"020712"	"0712"	"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared."
"02071220"	"071220"	"Onions, dried, whole/cut/sliced/broken/in powder but not further prepared"
"02071231"	"071231"	"Mushrooms of the genus Agaricus, dried, whole/cut/sliced/broken/in powder but not further prepared"
"02071232"	"071232"	"Wood ears (Auricularia spp.), dried, whole/cut/sliced/broken/in powder but not further prepared"
"02071233"	"071233"	"Jelly fungi (Tremella spp.), dried, whole/cut/sliced/broken/in powder but not further prepared"
"02071239"	"071239"	"Mushrooms (excl. of 0712.31-0712.33) & truffles, dried, whole/cut/sliced/broken/in powder but not further prepared"
"02071290"	"071290"	"Dried vegetables, n.e.s.; mixtures of dried vegetables, whole/cut/sliced/broken/in powder but not further prepared"
"020713"	"0713"	"Dried leguminous vegetables, shelled, whether or not skinned or split."
"02071310"	"071310"	"Peas (Pisum sativum), dried, shelled, whether/not skinned/split"
"02071320"	"071320"	"Chickpeas (garbanzos), dried, shelled, whether/not skinned/split"
"02071331"	"071331"	"Beans of the species Vigna mungo (L.)/Hepper/Vigna radiata (L.) Wilczek, dried, shelled, whether/not skinned/split"
"02071332"	"071332"	"Small red (Adzuki) beans (Phaseolus/Vigna angularis), dried, shelled, whether/not skinned/split"
"02071333"	"071333"	"Kidney beans, incl. white pea beans (Phaseolus vulgaris), dried, shelled, whether/not skinned/split"
"02071339"	"071339"	"Beans (Vigna spp., Phaseolus spp. (excl. of 0713.31-0713.33)), dried, shelled, whether/not skinned/split"
"02071340"	"071340"	"Lentils, dried, shelled, whether/not skinned/split"
"02071350"	"071350"	"Broad beans (Vicia faba var. major) & horse beans (Vicia faba var. equina/var. minor), dried, shelled, whether/not skinned/split"
"02071390"	"071390"	"Dried leguminous vegetables, n.e.s., shelled, whether/not skinned/split"
"020714"	"0714"	"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith."
"02071410"	"071410"	"Manioc (cassava)"
"02071420"	"071420"	"Sweet potatoes"
"02071490"	"071490"	"Arrowroot, salep, Jerusalem artichokes & similar roots & tubers with high starch/inulin content, n.e.s., fresh/chilled/frozen/dried, whether/not sliced/in the form of pellets; sago pith"
"020801"	"0801"	"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled."
"02080111"	"080111"	"Coconuts, desiccated"
"02080119"	"080119"	"Cocunuts, other than desiccated"
"02080121"	"080121"	"Brazil nuts, in shell"
"02080122"	"080122"	"Brazil nuts, shelled"
"02080131"	"080131"	"Cashew nuts, in shell"
"02080132"	"080132"	"Cashew nuts, shelled"
"020802"	"0802"	"Other nuts, fresh or dried, whether or not shelled or peeled."
"02080211"	"080211"	"Almonds, in shell"
"02080212"	"080212"	"Almonds, shelled"
"02080221"	"080221"	"Hazelnuts/filberts (Corylus spp.), in shell"
"02080222"	"080222"	"Hazelnuts/filberts (Corylus spp.), shelled"
"02080231"	"080231"	"Walnuts, in shell"
"02080232"	"080232"	"Walnuts, shelled"
"02080240"	"080240"	"Chestnuts (Castanea spp.)"
"02080250"	"080250"	"Pistachios"
"02080260"	"080260"	"Macadamia nuts"
"02080290"	"080290"	"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled"
"020803"	"0803"	"Bananas, including plantains, fresh or dried."
"02080300"	"080300"	"Bananas, incl. plantains, fresh/dried"
"020804"	"0804"	"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried."
"02080410"	"080410"	"Dates, fresh/dried"
"02080420"	"080420"	"Figs, fresh/dried"
"02080430"	"080430"	"Pineapples, fresh/dried"
"02080440"	"080440"	"Avocados, fresh/dried"
"02080450"	"080450"	"Guavas, mangoes & mangosteens, fresh/dried"
"020805"	"0805"	"Citrus fruit, fresh or dried."
"02080510"	"080510"	"Oranges, fresh/dried"
"02080520"	"080520"	"Mandarins, incl. tangerines & satsumas; clementines, wilkings & similar citrus hybrids, fresh/dried"
"02080540"	"080540"	"Grapefruit, fresh/dried"
"02080550"	"080550"	"Lemons (Citrus limon/limonum) & limes (Citrus aurantifolia/latifolia), fresh/dried"
"02080590"	"080590"	"Citrus fruit (excl. of 0805.10-0805.50), fresh/dried"
"020806"	"0806"	"Grapes, fresh or dried."
"02080610"	"080610"	"Grapes, fresh"
"02080620"	"080620"	"Grapes, dried"
"020807"	"0807"	"Melons (including watermelons) and papaws (papayas), fresh."
"02080711"	"080711"	"Watermelons, fresh"
"02080719"	"080719"	"Melons (excl. watermelons), fresh"
"02080720"	"080720"	"Papaws (papayas), fresh/dried"
"020808"	"0808"	"Apples, pears and quinces, fresh."
"02080810"	"080810"	"Apples, fresh"
"02080820"	"080820"	"Pears & quinces, fresh"
"020809"	"0809"	"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh."
"02080910"	"080910"	"Apricots, fresh"
"02080920"	"080920"	"Cherries, fresh"
"02080930"	"080930"	"Peaches, incl. nectarines, fresh"
"02080940"	"080940"	"Plums & sloes, fresh"
"020810"	"0810"	"Other fruit, fresh."
"02081010"	"081010"	"Strawberries, fresh"
"02081020"	"081020"	"Raspberries, blackberries, mulberries & loganberries, fresh"
"02081040"	"081040"	"Cranberries, bilberries & other fruits of the genus Vaccinium, fresh"
"02081050"	"081050"	"Kiwifruit, fresh"
"02081060"	"081060"	"Durians, fresh"
"02081090"	"081090"	"Fresh fruit, n.e.s. in Ch. 8"
"020811"	"0811"	"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter."
"02081110"	"081110"	"Strawberries, uncooked/cooked by steaming/boiling in water, frozen, whether/not containing added sugar/other sweetening matter"
"02081120"	"081120"	"Raspberries, blackberries, mulberries, loganberries, black/white/red currants & gooseberries, uncooked/cooked by steaming/boiling in water, frozen, whether/not containing added sugar/other sweetening matter"
"02081190"	"081190"	"Fruit & nuts, n.e.s., uncooked/cooked by steaming/boiling in water, frozen, whether/not containing added sugar/other sweetening matter"
"020812"	"0812"	"Fruit and nuts, provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption."
"02081210"	"081210"	"Cherries, provisionally preserved but unsuit. in that state for immediate consumption"
"02081290"	"081290"	"Fruit (excl. cherries) & nuts, provisionally preserved but unsuit. in that state for immediate consumption"
"020813"	"0813"	"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter."
"02081310"	"081310"	"Apricots, dried"
"02081320"	"081320"	"Prunes, dried"
"02081330"	"081330"	"Apples, dried"
"02081340"	"081340"	"Dried fruit (excl. of 08.01-08.06 & 0813.10-0813.30)"
"02081350"	"081350"	"Mixtures of nuts/dried fruits of Ch.8"
"020814"	"0814"	"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions."
"02081400"	"081400"	"Peel of citrus fruit/melons, incl. watermelons, fresh/frozen/dried/provisionally preserved in brine/sulphur water/other preservative solutions"
"020901"	"0901"	"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion."
"02090111"	"090111"	"Coffee, not roasted, not decaffeinated"
"02090112"	"090112"	"Coffee, not roasted, decaffeinated"
"02090121"	"090121"	"Coffee, roasted, not decaffeinated"
"02090122"	"090122"	"Coffee, roasted, decaffeinated"
"02090190"	"090190"	"Coffee husks & skins; coffee substitutes containing coffee in any proportion"
"020902"	"0902"	"Tea, whether or not flavoured."
"02090210"	"090210"	"Tea, green (not fermented), whether/not flavoured, in immediate packings of a content not >3kg"
"02090220"	"090220"	"Tea, green (not fermented), whether/not flavoured, in immediate packings of a content >3kg"
"02090230"	"090230"	"Tea, black (fermented) & partly fermented tea, whether/not flavoured, in immediate packings of a content not >3kg"
"02090240"	"090240"	"Tea, black (fermented) & partly fermented tea, whether/not flavoured, in immediate packings of a content >3kg"
"020903"	"0903"	"Maté."
"02090300"	"090300"	"Maté"
"020904"	"0904"	"Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta."
"02090411"	"090411"	"Pepper (genus Piper), neither crushed/ground"
"02090412"	"090412"	"Pepper (genus Piper), crushed/ground"
"02090420"	"090420"	"Fruits of the genera Capsicum/Pimenta, dried/crushed/ground"
"020905"	"0905"	"Vanilla"
"02090500"	"090500"	"Vanilla"
"020906"	"0906"	"Cinnamon and cinnamon-tree flowers."
"02090611"	"090611"	"Cinnamon(Cinnamomum zeylanicum Blume) & cinnamon-tree flowers, neither crushed/ground"
"02090619"	"090619"	"Cinnamon(excl. of  0906.11) & cinnamon-tree flowers, neither crushed/ground"
"02090620"	"090620"	"Cinnamon & cinnamon-tree flowers, crushed/ground"
"020907"	"0907"	"Cloves (whole fruit, cloves and stems)."
"02090700"	"090700"	"Cloves (whole fruit, cloves & stems)"
"020908"	"0908"	"Nutmeg, mace and cardamoms."
"02090810"	"090810"	"Nutmeg"
"02090820"	"090820"	"Mace"
"02090830"	"090830"	"Cardamoms"
"020909"	"0909"	"Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries."
"02090910"	"090910"	"Seeds of anise/badian"
"02090920"	"090920"	"Seeds of coriander"
"02090930"	"090930"	"Seeds of cumin"
"02090940"	"090940"	"Seeds of caraway"
"02090950"	"090950"	"Seeds of fennel; juniper berries"
"020910"	"0910"	"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices."
"02091010"	"091010"	"Ginger"
"02091020"	"091020"	"Saffron"
"02091030"	"091030"	"Turmeric (curcuma)"
"02091091"	"091091"	"Mixtures of 2/more products of different headings of 09.04-09.10"
"02091099"	"091099"	"Spices, n.e.s. in Ch. 9"
"021001"	1001	"Wheat and meslin."
"02100110"	100110	"Durum wheat"
"02100190"	100190	"Wheat other than durum wheat; meslin"
"021002"	1002	"Rye"
"02100200"	100200	"Rye"
"021003"	1003	"Barley."
"02100300"	100300	"Barley"
"021004"	1004	"Oats."
"02100400"	100400	"Oats"
"021005"	1005	"Maize (corn)."
"02100510"	100510	"Maize (corn), seed"
"02100590"	100590	"Maize (corn), other than seed"
"021006"	1006	"Rice."
"02100610"	100610	"Rice in the husk (paddy/rough)"
"02100620"	100620	"Husked (brown) rice"
